"language","enjoyment","gender","age","comments","understand","education","approval_time","odb_stim","odb_param","odb_scale","screen_width","screen_height","condition","order","category_type","scale_factor_radius","scale_factor_orientation","browser","trial_number","trial_type","test_response","orientation_trial_stim","radius_change_stim","within_block_trial_number","radius_change_param","orientation_trial_param","radius_trial_param","orientation_response_stim","radius_response_param","block","orientation_change_param","radius_response_stim","trial_category","rt","orientation_change_stim","correct","radius_trial_stim","orientation_response_param","orientation_change","radius_change","quadrant","orientation_trial","orientation_response","radius_response","subids","block_factor"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",79,"test","B",NA,NA,31,NA,177,592,NA,NA,2,NA,NA,"B",554,NA,TRUE,252,NA,NA,NA,4,98,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",80,"test","A",NA,NA,32,NA,310,213,NA,NA,2,NA,NA,"A",737,NA,TRUE,135,NA,NA,NA,1,131,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",81,"test","A",NA,NA,33,NA,216,175,NA,NA,2,NA,NA,"A",554,NA,TRUE,124,NA,NA,NA,3,108,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",82,"test","B",NA,NA,34,NA,249,360,NA,NA,2,NA,NA,"B",609,NA,TRUE,181,NA,NA,NA,4,116,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",83,"test","B",NA,NA,35,NA,355,256,NA,NA,2,NA,NA,"A",694,NA,FALSE,149,NA,NA,NA,1,142,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",84,"test","B",NA,NA,36,NA,506,516,NA,NA,2,NA,NA,"B",464,NA,TRUE,229,NA,NA,NA,2,180,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",85,"test","A",NA,NA,37,NA,456,33,NA,NA,2,NA,NA,"A",1072,NA,TRUE,80,NA,NA,NA,1,168,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",86,"test","B",NA,NA,38,NA,248,53,NA,NA,2,NA,NA,"A",889,NA,FALSE,86,NA,NA,NA,3,116,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",87,"test","B",NA,NA,39,NA,333,454,NA,NA,2,NA,NA,"B",742,NA,TRUE,210,NA,NA,NA,2,137,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",88,"test","B",NA,NA,40,NA,367,507,NA,NA,2,NA,NA,"B",530,NA,TRUE,226,NA,NA,NA,2,145,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",89,"test","A",NA,NA,41,NA,86,423,NA,NA,2,NA,NA,"B",1173,NA,FALSE,200,NA,NA,NA,4,75,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",90,"test","A",NA,NA,42,NA,565,463,NA,NA,2,NA,NA,"A",1362,NA,TRUE,212,NA,NA,NA,2,195,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",91,"test","B",NA,NA,43,NA,169,464,NA,NA,2,NA,NA,"B",849,NA,TRUE,213,NA,NA,NA,4,96,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",92,"test","B",NA,NA,44,NA,226,579,NA,NA,2,NA,NA,"B",556,NA,TRUE,248,NA,NA,NA,4,110,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",93,"test","A",NA,NA,45,NA,174,139,NA,NA,2,NA,NA,"A",744,NA,TRUE,112,NA,NA,NA,3,97,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",94,"test","B",NA,NA,46,NA,12,304,NA,NA,2,NA,NA,"B",1177,NA,TRUE,163,NA,NA,NA,4,57,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",95,"test","A",NA,NA,47,NA,95,236,NA,NA,2,NA,NA,"B",1104,NA,FALSE,142,NA,NA,NA,3,77,NA,NA,"5","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",96,"test","A",NA,NA,48,NA,433,79,NA,NA,2,NA,NA,"A",955,NA,TRUE,94,NA,NA,NA,1,162,NA,NA,"5","2"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",1,"training","NA",153,0,1,0,588,159,271,159,1,0,88,"A",32191,118,NA,88,588,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",2,"training","NA",271,0,2,0,224,454,180,454,1,0,200,"B",25226,91,NA,200,224,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",3,"training","NA",223,0,3,0,496,256,248,256,1,0,125,"A",16351,25,NA,125,496,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",4,"training","NA",129,0,4,0,328,325,206,325,1,0,151,"A",26508,77,NA,151,328,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",5,"training","NA",148,0,5,0,516,72,253,72,1,0,55,"A",25807,105,NA,55,516,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",6,"training","NA",129,0,6,0,552,486,262,486,1,0,212,"A",17863,133,NA,212,552,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",7,"training","NA",183,0,7,0,256,404,188,404,1,0,181,"B",18995,5,NA,181,256,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",8,"training","NA",212,51,8,0,588,3,271,3,1,0,29,"A",19818,59,NA,80,588,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",9,"training","NA",137,56,9,0,580,600,269,600,1,0,255,"B",24083,132,NA,199,580,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",10,"training","NA",186,94,10,0,580,600,269,600,1,0,255,"B",23244,83,NA,161,580,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",11,"training","NA",145,97,11,0,204,600,175,600,1,0,255,"B",25221,30,NA,158,204,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",12,"training","NA",213,112,12,0,228,275,181,275,1,0,132,"B",25859,32,NA,244,228,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",13,"training","NA",143,127,13,0,224,95,180,95,1,0,64,"A",16862,37,NA,191,224,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",14,"training","NA",207,89,14,0,232,183,182,183,1,0,97,"A",50055,25,NA,186,232,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",15,"training","NA",166,36,15,0,236,328,183,328,1,0,152,"B",30677,17,NA,188,236,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",16,"training","NA",223,120,16,0,396,465,223,465,1,0,204,"B",28002,0,NA,84,396,NA,NA,NA,NA,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",17,"test","B",NA,NA,17,NA,200,211,NA,NA,1,NA,NA,"B",13163,NA,TRUE,107,NA,NA,NA,3,174,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",18,"test","A",NA,NA,18,NA,409,526,NA,NA,1,NA,NA,"B",2997,NA,FALSE,227,NA,NA,NA,2,226,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",19,"test","A",NA,NA,19,NA,289,492,NA,NA,1,NA,NA,"B",9191,NA,FALSE,214,NA,NA,NA,4,196,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",20,"test","B",NA,NA,20,NA,357,113,NA,NA,1,NA,NA,"A",4538,NA,FALSE,70,NA,NA,NA,1,213,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",21,"test","A",NA,NA,21,NA,123,586,NA,NA,1,NA,NA,"B",3424,NA,FALSE,250,NA,NA,NA,4,154,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",22,"test","A",NA,NA,22,NA,48,323,NA,NA,1,NA,NA,"B",12990,NA,FALSE,150,NA,NA,NA,4,136,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",23,"test","B",NA,NA,23,NA,214,140,NA,NA,1,NA,NA,"A",3368,NA,FALSE,81,NA,NA,NA,3,177,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",24,"test","A",NA,NA,24,NA,434,325,NA,NA,1,NA,NA,"A",13162,NA,TRUE,151,NA,NA,NA,2,232,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",25,"test","B",NA,NA,25,NA,255,199,NA,NA,1,NA,NA,"A",2504,NA,FALSE,103,NA,NA,NA,3,187,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",26,"test","B",NA,NA,26,NA,264,294,NA,NA,1,NA,NA,"B",2216,NA,TRUE,139,NA,NA,NA,3,190,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",27,"test","B",NA,NA,27,NA,212,70,NA,NA,1,NA,NA,"A",1508,NA,FALSE,54,NA,NA,NA,3,177,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",28,"test","A",NA,NA,28,NA,229,563,NA,NA,1,NA,NA,"B",2163,NA,FALSE,241,NA,NA,NA,4,181,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",29,"test","B",NA,NA,29,NA,279,12,NA,NA,1,NA,NA,"A",5273,NA,FALSE,32,NA,NA,NA,3,193,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",30,"test","A",NA,NA,30,NA,467,565,NA,NA,1,NA,NA,"B",2112,NA,FALSE,242,NA,NA,NA,2,240,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",31,"test","A",NA,NA,31,NA,581,522,NA,NA,1,NA,NA,"A",1398,NA,TRUE,225,NA,NA,NA,2,269,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",32,"test","A",NA,NA,32,NA,108,509,NA,NA,1,NA,NA,"B",2229,NA,FALSE,220,NA,NA,NA,4,151,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",33,"test","A",NA,NA,33,NA,184,517,NA,NA,1,NA,NA,"B",1603,NA,FALSE,223,NA,NA,NA,4,170,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",34,"test","A",NA,NA,34,NA,528,357,NA,NA,1,NA,NA,"A",3187,NA,TRUE,163,NA,NA,NA,2,256,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",35,"test","B",NA,NA,35,NA,317,65,NA,NA,1,NA,NA,"A",2197,NA,FALSE,52,NA,NA,NA,1,203,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",36,"test","A",NA,NA,36,NA,526,142,NA,NA,1,NA,NA,"A",7210,NA,TRUE,81,NA,NA,NA,1,255,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",37,"test","A",NA,NA,37,NA,387,255,NA,NA,1,NA,NA,"A",8910,NA,TRUE,124,NA,NA,NA,1,220,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",38,"test","A",NA,NA,38,NA,122,267,NA,NA,1,NA,NA,"B",1342,NA,FALSE,129,NA,NA,NA,3,154,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",39,"test","B",NA,NA,39,NA,573,231,NA,NA,1,NA,NA,"A",2082,NA,FALSE,115,NA,NA,NA,1,267,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",40,"test","A",NA,NA,40,NA,356,212,NA,NA,1,NA,NA,"A",2943,NA,TRUE,108,NA,NA,NA,1,213,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",41,"test","A",NA,NA,41,NA,412,310,NA,NA,1,NA,NA,"A",3591,NA,TRUE,145,NA,NA,NA,2,227,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",42,"test","A",NA,NA,42,NA,295,584,NA,NA,1,NA,NA,"B",2135,NA,FALSE,249,NA,NA,NA,4,197,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",43,"test","A",NA,NA,43,NA,334,599,NA,NA,1,NA,NA,"B",1078,NA,FALSE,255,NA,NA,NA,2,207,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",44,"test","A",NA,NA,44,NA,476,288,NA,NA,1,NA,NA,"A",2336,NA,TRUE,137,NA,NA,NA,1,243,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",45,"test","A",NA,NA,45,NA,160,519,NA,NA,1,NA,NA,"B",1853,NA,FALSE,224,NA,NA,NA,4,164,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",46,"test","A",NA,NA,46,NA,38,274,NA,NA,1,NA,NA,"B",2214,NA,FALSE,131,NA,NA,NA,3,133,NA,NA,"6","1"
"English","Worse Than Average","Female","59","By ""correct"" I mean that I tried to discover the combinations that were Channel 1 versus 2 by hypothesis testing, but obviously I didn't arrive at the right concept","Yes","Graduated College",2015-09-27 03:55:53,"y=x","y>x","radius_scale",1434,700,"active","order1","information-integration",2.63876651982379,3.99333333333333,"Chrome",47,"test","A",NA,NA,47,NA,418,330,NA,NA,1,NA,NA,"A",1135,NA,TRUE,153,NA,NA,NA,2,228,NA,NA,"6","1"
